,Landing,Date,Boat,Trip Type,Anglers,Albacore,Barracuda,Barracuda Released,Bat Ray Released,Black Croaker,Black Seabass Released,Blacksmith,Blue Perch,Bluefin Tuna,Bocaccio,Bocaccio Released,Bonito,Brown Rockfish,Cabezon,Cabezon Released,Calico Bass,Calico Bass Released,Copper Rockfish,Dorado,Halibut,Halibut Released,Jack Mackerel,Lingcod,Mackerel,Mackerel Released,Mako Shark,Mako Shark Released,Opaleye,Pacific Halibut Released,Petrale Sole,Rock Sole,Rockfish,Rockfish Released,Rubberlip Seaperch,Sand Bass,Sand Bass Released,Sand Sole,Sanddab,Sargo,Sculpin,Sculpin Released,Sheephead,Sheephead Released,Skipjack Tuna,Spanish Jack,Spanish Mackerel,Thresher Shark,Triggerfish,Vermilion Rockfish,Vermilion Rockfish Released,White Croaker,White Seabass,White Seabass Released,Whitefish,Whitefish Released,Wolf Eel,Yellowfin Croaker,Yellowfin Tuna,Yellowtail
757,daveys-locker,2019-11-01,Freelance,3/4 Day,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0
758,daveys-locker,2019-11-01,Western Pride,1/2 Day PM,45,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,2,0,0,0,0,0
759,daveys-locker,2019-11-02,Freelance,3/4 Day,76,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,87,0,0,0,0,17,0,0,0,0,0
760,daveys-locker,2019-11-02,Western Pride,3/4 Day,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
761,daveys-locker,2019-11-03,Freelance,3/4 Day,80,0,0,0,0,0,0,0,0,0,25,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
762,daveys-locker,2019-11-05,Freelance,3/4 Day,26,0,0,0,0,0,0,0,20,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
763,daveys-locker,2019-11-06,Freelance,3/4 Day,32,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,6,0,0,0,0,20,0,5,0,0,0,0,0,0,25,0,0,0,0,35,0,0,0,0,0
764,daveys-locker,2019-11-07,Freelance,3/4 Day,32,0,0,0,0,0,0,0,10,0,86,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,2,0,0,0,0,91,0,3,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
765,daveys-locker,2019-11-08,Bongos,3/4 Day,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
766,daveys-locker,2019-11-08,Freelance,3/4 Day,39,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,12,0,0,0,0,0
767,daveys-locker,2019-11-08,Thunderbird,1.5 Day,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0
768,daveys-locker,2019-11-08,Western Pride,1/2 Day PM,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
769,daveys-locker,2019-11-09,Freelance,3/4 Day,80,0,0,0,0,0,0,86,0,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,2,0,0,0,0,51,0,6,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
770,daveys-locker,2019-11-09,Western Pride,3/4 Day,47,0,0,0,0,0,0,0,6,0,26,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,0,0,0,0,0,12,0,18,0,10,0,0,0,0,0,0,41,0,0,0,0,3,0,0,0,0,0
771,daveys-locker,2019-11-10,Freelance,3/4 Day,71,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,54,0,0,0,0,81,0,0,0,0,0
772,daveys-locker,2019-11-10,Thunderbird,1.5 Day,33,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0
773,daveys-locker,2019-11-11,Freelance,3/4 Day,74,0,0,0,0,0,0,0,0,0,41,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
774,daveys-locker,2019-11-12,Freelance,3/4 Day,42,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,25,0,0,0,0,0
775,daveys-locker,2019-11-12,Thunderbird,2 Day,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0
776,daveys-locker,2019-11-13,Freelance,3/4 Day,40,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,45,0,6,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0
777,daveys-locker,2019-11-14,Freelance,3/4 Day,49,0,0,0,0,0,0,21,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,76,0,6,0,0,0,0,0,0,17,0,0,0,0,41,0,0,0,0,0
778,daveys-locker,2019-11-15,Thunderbird,1.5 Day,34,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
779,daveys-locker,2019-11-16,Freelance,3/4 Day,72,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0
780,daveys-locker,2019-11-16,Western Pride,3/4 Day,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
781,daveys-locker,2019-11-17,Freelance,3/4 Day,67,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0
782,daveys-locker,2019-11-21,Freelance,3/4 Day,26,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0
783,daveys-locker,2019-11-22,Freelance,3/4 Day,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0
784,daveys-locker,2019-11-23,Freelance,3/4 Day,80,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,0,0,62,0,26,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
785,daveys-locker,2019-11-24,Freelance,3/4 Day,62,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
786,daveys-locker,2019-11-24,Thunderbird,1.5 Day,22,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
787,daveys-locker,2019-11-25,Freelance,3/4 Day,57,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0
788,daveys-locker,2019-11-26,Freelance,3/4 Day,49,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,0,25,0,20,0,0,0,0,0,2,0,0,0,0,0,130,0,0,0,0,0
789,daveys-locker,2019-11-30,Freelance,3/4 Day,39,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,daveys-locker,2019-12-01,Freelance,3/4 Day,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,0,0,0,0,35,0,0,0,0,0
791,daveys-locker,2019-12-08,Freelance,3/4 Day,45,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,81,0,6,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
792,daveys-locker,2019-12-16,Western Pride,1/2 Day AM,18,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,36,0,0,0,0,45,0,0,0,0,0
793,daveys-locker,2019-12-17,Western Pride,1/2 Day AM,10,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0
794,daveys-locker,2019-12-18,Western Pride,1/2 Day AM,22,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
795,daveys-locker,2019-12-27,Western Pride,1/2 Day AM,63,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,97,0,0,0,0,0
796,daveys-locker,2019-12-28,Freelance,3/4 Day,74,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,50,0,3,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0
797,daveys-locker,2019-12-28,Western Pride,1/2 Day AM,78,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,104,0,0,0,0,0
798,daveys-locker,2019-12-29,Freelance,3/4 Day,80,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61,0,0,10,0,0,0,0,21,0,11,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0
799,daveys-locker,2019-12-30,Freelance,3/4 Day,64,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,24,0,11,0,0,0,0,0,0,30,0,0,0,0,308,0,0,0,0,0
800,daveys-locker,2019-12-30,Western Pride,1/2 Day AM,38,0,0,0,0,0,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,131,0,0,0,0,10,0,0,0,0,0
801,daveys-locker,2019-12-31,Freelance,3/4 Day,71,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0,0,45,0,50,0,10,0,0,0,0,0,0,28,0,0,0,0,410,0,0,0,0,0
802,daveys-locker,2019-12-31,Western Pride,1/2 Day PM,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,105,0,1,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0
803,daveys-locker,2020-01-01,Freelance,3/4 Day,55,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,daveys-locker,2020-01-01,Western Pride,1/2 Day PM,38,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
805,daveys-locker,2020-01-02,Freelance,3/4 Day,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,daveys-locker,2020-01-02,Western Pride,1/2 Day PM,38,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,daveys-locker,2020-01-03,Freelance,3/4 Day,77,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,daveys-locker,2020-01-03,Western Pride,1/2 Day PM,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,daveys-locker,2020-01-04,Freelance,3/4 Day,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,daveys-locker,2020-01-04,Western Pride,1/2 Day AM,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,daveys-locker,2020-01-04,Western Pride,1/2 Day Twilight,65,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,daveys-locker,2020-01-05,Freelance,3/4 Day,74,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,daveys-locker,2020-01-05,Western Pride,1/2 Day AM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,daveys-locker,2020-01-05,Western Pride,1/2 Day Twilight,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,daveys-locker,2020-01-06,Western Pride,1/2 Day PM,30,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,daveys-locker,2020-01-07,Western Pride,1/2 Day PM,35,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,daveys-locker,2020-01-08,Western Pride,1/2 Day PM,29,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,daveys-locker,2020-01-10,Western Pride,1/2 Day Twilight,24,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,daveys-locker,2020-01-11,Western Pride,1/2 Day AM,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,daveys-locker,2020-01-11,Western Pride,1/2 Day Twilight,84,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,daveys-locker,2020-01-12,Western Pride,1/2 Day AM,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,daveys-locker,2020-01-12,Western Pride,1/2 Day Twilight,64,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,daveys-locker,2020-01-13,Western Pride,1/2 Day PM,20,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,daveys-locker,2020-01-14,Western Pride,1/2 Day PM,23,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,daveys-locker,2020-01-15,Western Pride,1/2 Day PM,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,daveys-locker,2020-01-17,Western Pride,1/2 Day PM,28,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,daveys-locker,2020-01-18,Western Pride,1/2 Day PM,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,daveys-locker,2020-01-18,Western Pride,1/2 Day Twilight,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,daveys-locker,2020-01-19,Western Pride,1/2 Day AM,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,daveys-locker,2020-01-19,Western Pride,1/2 Day Twilight,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,daveys-locker,2020-02-23,Western Pride,1/2 Day Twilight,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,daveys-locker,2020-02-24,Western Pride,1/2 Day PM,21,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,daveys-locker,2020-02-26,Western Pride,1/2 Day PM,24,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,daveys-locker,2020-02-27,Western Pride,1/2 Day PM,37,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,daveys-locker,2020-02-28,Freelance,3/4 Day,26,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,daveys-locker,2020-02-28,Western Pride,1/2 Day PM,15,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,daveys-locker,2020-02-29,Freelance,1/2 Day Twilight,43,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,daveys-locker,2020-02-29,Freelance,3/4 Day,65,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,daveys-locker,2020-03-01,Freelance,1/2 Day Twilight,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,daveys-locker,2020-03-02,Freelance,3/4 Day,42,0,0,0,0,0,0,0,0,0,71,0,1,0,0,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,111,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,1,0,0,0,0,0
841,daveys-locker,2020-03-02,Western Pride,1/2 Day PM,27,0,0,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,70,0,0,0,0,11,0,0,0,0,0
842,daveys-locker,2020-03-03,Freelance,3/4 Day,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,203,0,122,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,daveys-locker,2020-03-03,Western Pride,1/2 Day PM,27,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
844,daveys-locker,2020-03-04,Freelance,3/4 Day,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54,0,0,0,0,3,0,0,0,0,0
845,daveys-locker,2020-03-05,Freelance,3/4 Day,26,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,125,0,0,0,0,107,0,0,0,0,0
846,daveys-locker,2020-03-05,Freelance,3/4 Day,26,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,125,0,0,0,0,107,0,0,0,0,0
